6180,2021-Overall,New Jersey,All,All,890980.0,352740.0,0.3959
6181,2021-Overall,New Mexico,All,All,204457.0,86331.0,0.4222
6182,2021-Overall,New York,All,All,1637730.0,657584.0,0.4015
6183,2021-Overall,North Carolina,All,All,1014140.0,299693.0,0.2955
6184,2021-Overall,North Dakota,All,All,92680.0,14100.0,0.1521
6185,2021-Overall,Ohio,All,All,1047422.0,318456.0,0.304
6186,2021-Overall,Oklahoma,All,All,455610.0,130455.0,0.2863
6187,2021-Overall,Oregon,All,All,361510.0,137209.0,0.3795
6188,2021-Overall,Pennsylvania,All,All,1252400.0,428157.0,0.3419
6189,2021-Overall,Puerto Rico,All,All,35589.0,10262.0,0.2883
6190,2021-Overall,Rhode Island,All,All,87002.0,39975.0,0.4595
6191,2021-Overall,South Carolina,All,All,641230.0,164963.0,0.2573
6192,2021-Overall,South Dakota,All,All,117782.0,21372.0,0.1815
6193,2021-Overall,Tennessee,All,All,661018.0,138693.0,0.2098
6194,2021-Overall,Territories,All,All,12961.0,1132.0,0.0873
6195,2021-Overall,Texas,All,All,1907022.0,696770.0,0.3654
6196,2021-Overall,Utah,All,All,198522.0,52288.0,0.2634
6197,2021-Overall,Vermont,All,All,107462.0,41422.0,0.3855
6198,2021-Overall,Virgin Islands,All,All,10921.0,2267.0,0.2076
6199,2021-Overall,Virginia,All,All,945705.0,293239.0,0.3101
6200,2021-Overall,Washington,All,All,691806.0,217044.0,0.3137
6201,2021-Overall,West Virginia,All,All,218773.0,68662.0,0.3139
6202,2021-Overall,Wisconsin,All,All,527735.0,135471.0,0.2567
6203,2021-Overall,Wyoming,All,All,95505.0,18773.0,0.1966
6204,2021-Overall,Alabama,All,All,133826.0,32305.0,0.2414
6205,2021-Overall,Alaska,All,All,40294.0,13980.0,0.3469
6206,2021-Overall,Arizona,All,All,94056.0,32447.0,0.345
6207,2021-Overall,Arkansas,All,All,170508.0,43118.0,0.2529
6208,2021-Overall,California,All,All,298547.0,144252.0,0.4832
6209,2021-Overall,Colorado,All,All,105770.0,29895.0,0.2826
6210,2021-Overall,Connecticut,All,All,13058.0,4340.0,0.3324
6211,2021-Overall,Delaware,All,All,48360.0,19013.0,0.3932
6213,2021-Overall,Florida,All,All,78518.0,23261.0,0.2963
6214,2021-Overall,Georgia,All,All,164969.0,41352.0,0.2507
6215,2021-Overall,Hawaii,All,All,32863.0,12082.0,0.3676
6216,2021-Overall,Idaho,All,All,76421.0,15435.0,0.202
6217,2021-Overall,Illinois,All,All,242945.0,53498.0,0.2202
6218,2021-Overall,Indiana,All,All,194838.0,46927.0,0.2409
6219,2021-Overall,Iowa,All,All,227945.0,42567.0,0.1867
6220,2021-Overall,Kansas,All,All,174062.0,35327.0,0.203
6221,2021-Overall,Kentucky,All,All,239185.0,79125.0,0.3308
6222,2021-Overall,Louisiana,All,All,96029.0,21194.0,0.2207
6223,2021-Overall,Maine,All,All,86213.0,27515.0,0.3192
6224,2021-Overall,Maryland,All,All,44212.0,13976.0,0.3161
6225,2021-Overall,Massachusetts,All,All,32797.0,17657.0,0.5384
6226,2021-Overall,Michigan,All,All,222816.0,67010.0,0.3007
6227,2021-Overall,Minnesota,All,All,158930.0,41859.0,0.2634
6228,2021-Overall,Mississippi,All,All,233376.0,52477.0,0.2249
6229,2021-Overall,Missouri,All,All,220363.0,42464.0,0.1927
6230,2021-Overall,Montana,All,All,108731.0,22328.0,0.2054
6231,2021-Overall,Nebraska,All,All,120721.0,19305.0,0.1599
6232,2021-Overall,Nevada,All,All,43726.0,11112.0,0.2541
6233,2021-Overall,New Hampshire,All,All,83585.0,29469.0,0.3526
6234,2021-Overall,New Jersey,All,All,10211.0,4041.0,0.3957
6235,2021-Overall,New Mexico,All,All,84617.0,32195.0,0.3805
6236,2021-Overall,New York,All,All,196959.0,74469.0,0.3781
6237,2021-Overall,North Carolina,All,All,307201.0,84424.0,0.2748
6238,2021-Overall,North Dakota,All,All,54570.0,8898.0,0.1631
6239,2021-Overall,Ohio,All,All,297660.0,86010.0,0.289
6240,2021-Overall,Oklahoma,All,All,220273.0,59047.0,0.2681
6241,2021-Overall,Oregon,All,All,151464.0,50141.0,0.331
6242,2021-Overall,Pennsylvania,All,All,180068.0,51773.0,0.2875
6243,2021-Overall,Rhode Island,All,All,208.0,72.0,0.3462
6244,2021-Overall,South Carolina,All,All,124403.0,28706.0,0.2308
6245,2021-Overall,South Dakota,All,All,73517.0,14223.0,0.1935
6246,2021-Overall,Tennessee,All,All,223180.0,42720.0,0.1914
6247,2021-Overall,Texas,All,All,380680.0,117164.0,0.3078
6248,2021-Overall,Utah,All,All,46005.0,12093.0,0.2629
6249,2021-Overall,Vermont,All,All,80211.0,30124.0,0.3756
6250,2021-Overall,Virginia,All,All,169540.0,41337.0,0.2438
6251,2021-Overall,Washington,All,All,163500.0,45284.0,0.277
6252,2021-Overall,West Virginia,All,All,74321.0,20864.0,0.2807
6253,2021-Overall,Wisconsin,All,All,201380.0,48694.0,0.2418
6254,2021-Overall,Wyoming,All,All,65874.0,12762.0,0.1937
6255,2021-Overall,Alabama,All,All,315962.0,85990.0,0.2722
6256,2021-Overall,Alaska,All,All,41114.0,15139.0,0.3682
6257,2021-Overall,Arizona,All,All,541220.0,219295.0,0.4052
6258,2021-Overall,Arkansas,All,All,204762.0,61081.0,0.2983
6259,2021-Overall,California,All,All,2369175.0,1274238.0,0.5378
6260,2021-Overall,Colorado,All,All,312933.0,105252.0,0.3363
6261,2021-Overall,Connecticut,All,All,283645.0,111872.0,0.3944
6262,2021-Overall,Delaware,All,All,105833.0,49622.0,0.4689
6263,2021-Overall,District Of Columbia,All,All,52254.0,25099.0,0.4803
6264,2021-Overall,Florida,All,All,1963531.0,646761.0,0.3294
6265,2021-Overall,Georgia,All,All,646472.0,187041.0,0.2893
6266,2021-Overall,Hawaii,All,All,68181.0,32303.0,0.4738
6267,2021-Overall,Idaho,All,All,104623.0,26939.0,0.2575
6268,2021-Overall,Illinois,All,All,1040755.0,322321.0,0.3097
6269,2021-Overall,Indiana,All,All,482979.0,138041.0,0.2858
6270,2021-Overall,Iowa,All,All,189084.0,40112.0,0.2121
6271,2021-Overall,Kansas,All,All,192059.0,41819.0,0.2177
6272,2021-Overall,Kentucky,All,All,230955.0,63864.0,0.2765
6273,2021-Overall,Louisiana,All,All,315023.0,73652.0,0.2338
6274,2021-Overall,Maine,All,All,65276.0,22257.0,0.341
6275,2021-Overall,Maryland,All,All,688057.0,297884.0,0.4329
6276,2021-Overall,Massachusetts,All,All,793440.0,417845.0,0.5266
6277,2021-Overall,Michigan,All,All,653763.0,244221.0,0.3736
6278,2021-Overall,Minnesota,All,All,257657.0,102171.0,0.3965
6279,2021-Overall,Mississippi,All,All,159165.0,43974.0,0.2763
6280,2021-Overall,Missouri,All,All,380847.0,87409.0,0.2295
6281,2021-Overall,Montana,All,All,51926.0,10572.0,0.2036
6282,2021-Overall,Nebraska,All,All,117384.0,22064.0,0.188
6283,2021-Overall,Nevada,All,All,200073.0,67799.0,0.3389
6284,2021-Overall,New Hampshire,All,All,109102.0,43341.0,0.3973
6285,2021-Overall,New Jersey,All,All,879522.0,348421.0,0.3961
6286,2021-Overall,New Mexico,All,All,119262.0,53925.0,0.4522
6287,2021-Overall,New York,All,All,1440238.0,582935.0,0.4047
6288,2021-Overall,North Carolina,All,All,705693.0,214866.0,0.3045
6289,2021-Overall,North Dakota,All,All,38058.0,5195.0,0.1365
6290,2021-Overall,Ohio,All,All,749269.0,232284.0,0.31
6291,2021-Overall,Oklahoma,All,All,234338.0,71095.0,0.3034
6292,2021-Overall,Oregon,All,All,210017.0,87063.0,0.4146
6293,2021-Overall,Pennsylvania,All,All,1071875.0,376289.0,0.3511
6294,2021-Overall,Rhode Island,All,All,86793.0,39903.0,0.4597
6295,2021-Overall,South Carolina,All,All,516493.0,136195.0,0.2637
6296,2021-Overall,South Dakota,All,All,44252.0,7144.0,0.1614
6297,2021-Overall,Tennessee,All,All,437073.0,95826.0,0.2192
6298,2021-Overall,Texas,All,All,1524033.0,578828.0,0.3798
6299,2021-Overall,Utah,All,All,152486.0,40191.0,0.2636
6300,2021-Overall,Vermont,All,All,26939.0,11141.0,0.4136
6301,2021-Overall,Virginia,All,All,774665.0,251415.0,0.3245
6302,2021-Overall,Washington,All,All,528006.0,171671.0,0.3251
6303,2021-Overall,West Virginia,All,All,144211.0,47718.0,0.3309
6304,2021-Overall,Wisconsin,All,All,326287.0,86768.0,0.2659
6305,2021-Overall,Wyoming,All,All,29616.0,6008.0,0.2029
6357,2021-Overall,Alabama,All,0-64,75093.0,24887.0,0.3314
6358,2021-Overall,Alaska,All,0-64,9451.0,4865.0,0.5148
6359,2021-Overall,Arizona,All,0-64,41967.0,22463.0,0.5353
6360,2021-Overall,Arkansas,All,0-64,55324.0,20434.0,0.3694
6361,2021-Overall,California,All,0-64,304057.0,192142.0,0.6319
6362,2021-Overall,Colorado,All,0-64,43229.0,22125.0,0.5118
6363,2021-Overall,Connecticut,All,0-64,39264.0,23542.0,0.5996
6364,2021-Overall,Delaware,All,0-64,14860.0,8961.0,0.603
6365,2021-Overall,District Of Columbia,All,0-64,7820.0,4534.0,0.5798
6366,2021-Overall,Florida,All,0-64,181800.0,80252.0,0.4414
6367,2021-Overall,Georgia,All,0-64,104352.0,38868.0,0.3725
6368,2021-Overall,Hawaii,All,0-64,7436.0,3866.0,0.5199
6369,2021-Overall,Idaho,All,0-64,21323.0,7901.0,0.3705
6370,2021-Overall,Illinois,All,0-64,146586.0,66318.0,0.4524
6371,2021-Overall,Indiana,All,0-64,89290.0,39696.0,0.4446
6372,2021-Overall,Iowa,All,0-64,39609.0,15705.0,0.3965
6373,2021-Overall,Kansas,All,0-64,38035.0,14763.0,0.3881
6374,2021-Overall,Kentucky,All,0-64,82435.0,36463.0,0.4423
6375,2021-Overall,Louisiana,All,0-64,66927.0,22172.0,0.3313
6376,2021-Overall,Maine,All,0-64,28790.0,13780.0,0.4786
6377,2021-Overall,Maryland,All,0-64,85784.0,50086.0,0.5839
6378,2021-Overall,Massachusetts,All,0-64,122569.0,84023.0,0.6855
6379,2021-Overall,Michigan,All,0-64,151531.0,76514.0,0.5049
6380,2021-Overall,Minnesota,All,0-64,71357.0,40312.0,0.5649
6381,2021-Overall,Mississippi,All,0-64,65270.0,20616.0,0.3159
6382,2021-Overall,Missouri,All,0-64,87816.0,33381.0,0.3801
6383,2021-Overall,Montana,All,0-64,15904.0,5845.0,0.3675
6384,2021-Overall,Nebraska,All,0-64,20549.0,7426.0,0.3614
6385,2021-Overall,Nevada,All,0-64,26501.0,12820.0,0.4838
6386,2021-Overall,New Hampshire,All,0-64,25468.0,14400.0,0.5654
6387,2021-Overall,New Jersey,All,0-64,90143.0,48477.0,0.5378
6388,2021-Overall,New Mexico,All,0-64,26507.0,14250.0,0.5376
6389,2021-Overall,New York,All,0-64,216243.0,118794.0,0.5494
6390,2021-Overall,North Carolina,All,0-64,136840.0,58025.0,0.424
6391,2021-Overall,North Dakota,All,0-64,9805.0,3060.0,0.3121
6392,2021-Overall,Ohio,All,0-64,132285.0,62088.0,0.4694
6393,2021-Overall,Oklahoma,All,0-64,63440.0,25940.0,0.4089
6394,2021-Overall,Oregon,All,0-64,47511.0,24808.0,0.5222
6395,2021-Overall,Pennsylvania,All,0-64,153490.0,78108.0,0.5089
6396,2021-Overall,Rhode Island,All,0-64,10712.0,6338.0,0.5917
6397,2021-Overall,South Carolina,All,0-64,66825.0,23849.0,0.3569
6398,2021-Overall,South Dakota,All,0-64,11616.0,3859.0,0.3322
6399,2021-Overall,Tennessee,All,0-64,76676.0,27265.0,0.3556
6400,2021-Overall,Texas,All,0-64,203399.0,97091.0,0.4773
6401,2021-Overall,Utah,All,0-64,19357.0,8702.0,0.4496
6402,2021-Overall,Vermont,All,0-64,14856.0,8415.0,0.5664
6403,2021-Overall,Virginia,All,0-64,85879.0,38213.0,0.445
6404,2021-Overall,Washington,All,0-64,74816.0,32839.0,0.4389
6405,2021-Overall,West Virginia,All,0-64,40041.0,17139.0,0.428
6406,2021-Overall,Wisconsin,All,0-64,74816.0,32344.0,0.4323
6407,2021-Overall,Wyoming,All,0-64,9881.0,3649.0,0.3693
6408,2021-Overall,Alabama,All,65-74,195934.0,48039.0,0.2452
6409,2021-Overall,Alaska,All,65-74,46285.0,15279.0,0.3301
6410,2021-Overall,Arizona,All,65-74,329537.0,123791.0,0.3757
6411,2021-Overall,Arkansas,All,65-74,170112.0,42446.0,0.2495
6412,2021-Overall,California,All,65-74,1238693.0,627569.0,0.5066
6413,2021-Overall,Colorado,All,65-74,219820.0,65251.0,0.2968
6414,2021-Overall,Connecticut,All,65-74,117323.0,42968.0,0.3662
6415,2021-Overall,Delaware,All,65-74,76377.0,32317.0,0.4231
6416,2021-Overall,District Of Columbia,All,65-74,22436.0,10641.0,0.4743
6417,2021-Overall,Florida,All,65-74,926780.0,288476.0,0.3113
6418,2021-Overall,Georgia,All,65-74,383274.0,99810.0,0.2604
6419,2021-Overall,Hawaii,All,65-74,48905.0,20314.0,0.4154
6420,2021-Overall,Idaho,All,65-74,89989.0,18925.0,0.2103
6421,2021-Overall,Illinois,All,65-74,592432.0,153884.0,0.2597
6422,2021-Overall,Indiana,All,65-74,325156.0,77887.0,0.2395
6423,2021-Overall,Iowa,All,65-74,203088.0,33006.0,0.1625
6424,2021-Overall,Kansas,All,65-74,178029.0,32385.0,0.1819
6425,2021-Overall,Kentucky,All,65-74,217825.0,58199.0,0.2672
6426,2021-Overall,Louisiana,All,65-74,194615.0,39848.0,0.2048
6427,2021-Overall,Maine,All,65-74,59100.0,17262.0,0.2921
6428,2021-Overall,Maryland,All,65-74,338488.0,135654.0,0.4008
6429,2021-Overall,Massachusetts,All,65-74,358880.0,175634.0,0.4894
6430,2021-Overall,Michigan,All,65-74,394243.0,127063.0,0.3223
6431,2021-Overall,Minnesota,All,65-74,178548.0,53408.0,0.2991
6432,2021-Overall,Mississippi,All,65-74,181396.0,39400.0,0.2172
6433,2021-Overall,Missouri,All,65-74,275636.0,50534.0,0.1833
6434,2021-Overall,Montana,All,65-74,84129.0,15424.0,0.1833
6435,2021-Overall,Nebraska,All,65-74,117765.0,17313.0,0.147
6436,2021-Overall,Nevada,All,65-74,121812.0,36005.0,0.2956
6437,2021-Overall,New Hampshire,All,65-74,88631.0,29683.0,0.3349
6438,2021-Overall,New Jersey,All,65-74,400386.0,149686.0,0.3739
6439,2021-Overall,New Mexico,All,65-74,99911.0,39966.0,0.4
6440,2021-Overall,New York,All,65-74,707990.0,260774.0,0.3683
6441,2021-Overall,North Carolina,All,65-74,480561.0,129250.0,0.269
6442,2021-Overall,North Dakota,All,65-74,46357.0,5705.0,0.1231
6443,2021-Overall,Ohio,All,65-74,517674.0,142618.0,0.2755
6444,2021-Overall,Oklahoma,All,65-74,213182.0,54891.0,0.2575
6445,2021-Overall,Oregon,All,65-74,179373.0,64431.0,0.3592
6446,2021-Overall,Pennsylvania,All,65-74,618228.0,195161.0,0.3157
6447,2021-Overall,Rhode Island,All,65-74,39176.0,16510.0,0.4214
6448,2021-Overall,South Carolina,All,65-74,319339.0,76268.0,0.2388
6449,2021-Overall,South Dakota,All,65-74,62694.0,9641.0,0.1538
6450,2021-Overall,Tennessee,All,65-74,325468.0,61691.0,0.1895
6451,2021-Overall,Texas,All,65-74,934695.0,316784.0,0.3389
6452,2021-Overall,Utah,All,65-74,98037.0,24121.0,0.246
6453,2021-Overall,Vermont,All,65-74,49820.0,17106.0,0.3434
6454,2021-Overall,Virginia,All,65-74,455677.0,131302.0,0.2881
6455,2021-Overall,Washington,All,65-74,323981.0,95765.0,0.2956
6456,2021-Overall,West Virginia,All,65-74,100909.0,28213.0,0.2796
6457,2021-Overall,Wisconsin,All,65-74,259405.0,57522.0,0.2217
6458,2021-Overall,Wyoming,All,65-74,49718.0,8325.0,0.1674
6459,2021-Overall,Alabama,All,75-84,126262.0,32193.0,0.255
6460,2021-Overall,Alaska,All,75-84,22076.0,7553.0,0.3421
6461,2021-Overall,Arizona,All,75-84,198446.0,80019.0,0.4032
6462,2021-Overall,Arkansas,All,75-84,108859.0,29523.0,0.2712
6463,2021-Overall,California,All,75-84,773905.0,412323.0,0.5328
6464,2021-Overall,Colorado,All,75-84,112421.0,34411.0,0.3061
6465,2021-Overall,Connecticut,All,75-84,88678.0,31703.0,0.3575
6466,2021-Overall,Delaware,All,75-84,46203.0,20382.0,0.4411
6467,2021-Overall,District Of Columbia,All,75-84,14836.0,6912.0,0.4659
6468,2021-Overall,Florida,All,75-84,647832.0,211380.0,0.3263
6469,2021-Overall,Georgia,All,75-84,233167.0,64463.0,0.2765
6470,2021-Overall,Hawaii,All,75-84,29488.0,13144.0,0.4457
6471,2021-Overall,Idaho,All,75-84,50705.0,11312.0,0.2231
6472,2021-Overall,Illinois,All,75-84,372740.0,105174.0,0.2822
6473,2021-Overall,Indiana,All,75-84,183170.0,46627.0,0.2546
6474,2021-Overall,Iowa,All,75-84,116927.0,20886.0,0.1786
6475,2021-Overall,Kansas,All,75-84,102147.0,19774.0,0.1936
6476,2021-Overall,Kentucky,All,75-84,121136.0,34150.0,0.2819
6477,2021-Overall,Louisiana,All,75-84,107452.0,23118.0,0.2151
6478,2021-Overall,Maine,All,75-84,42007.0,12606.0,0.3001
6479,2021-Overall,Maryland,All,75-84,216860.0,89638.0,0.4133
6480,2021-Overall,Massachusetts,All,75-84,237374.0,122476.0,0.516
6481,2021-Overall,Michigan,All,75-84,224718.0,74461.0,0.3314
6482,2021-Overall,Minnesota,All,75-84,108131.0,32730.0,0.3027
6483,2021-Overall,Mississippi,All,75-84,106778.0,26256.0,0.2459
6484,2021-Overall,Missouri,All,75-84,166038.0,31297.0,0.1885
6485,2021-Overall,Montana,All,75-84,43580.0,8552.0,0.1962
6486,2021-Overall,Nebraska,All,75-84,67402.0,10620.0,0.1576
6487,2021-Overall,Nevada,All,75-84,72821.0,22738.0,0.3122
6488,2021-Overall,New Hampshire,All,75-84,55722.0,20260.0,0.3636
6489,2021-Overall,New Jersey,All,75-84,268408.0,105161.0,0.3918
6490,2021-Overall,New Mexico,All,75-84,56026.0,23301.0,0.4159
6491,2021-Overall,New York,All,75-84,470424.0,183958.0,0.391
6492,2021-Overall,North Carolina,All,75-84,283105.0,79807.0,0.2819
6493,2021-Overall,North Dakota,All,75-84,24061.0,3395.0,0.1411
6494,2021-Overall,Ohio,All,75-84,274846.0,79120.0,0.2879
6495,2021-Overall,Oklahoma,All,75-84,128850.0,35310.0,0.274
6496,2021-Overall,Oregon,All,75-84,98049.0,35453.0,0.3616
6497,2021-Overall,Pennsylvania,All,75-84,327160.0,107613.0,0.3289
6498,2021-Overall,Rhode Island,All,75-84,25498.0,11752.0,0.4609
6499,2021-Overall,South Carolina,All,75-84,189296.0,47972.0,0.2534
6500,2021-Overall,South Dakota,All,75-84,30058.0,5148.0,0.1713
6501,2021-Overall,Tennessee,All,75-84,186902.0,35606.0,0.1905
6502,2021-Overall,Texas,All,75-84,545869.0,200228.0,0.3668
6503,2021-Overall,Utah,All,75-84,57636.0,14073.0,0.2442
6504,2021-Overall,Vermont,All,75-84,30127.0,11203.0,0.3719
6505,2021-Overall,Virginia,All,75-84,286450.0,88043.0,0.3074
6506,2021-Overall,Washington,All,75-84,206599.0,62137.0,0.3008
6507,2021-Overall,West Virginia,All,75-84,55124.0,16237.0,0.2946
6508,2021-Overall,Wisconsin,All,75-84,132797.0,30664.0,0.2309
6509,2021-Overall,Wyoming,All,75-84,26253.0,4912.0,0.1871
6510,2021-Overall,Alabama,All,85 and over,53501.0,13436.0,0.2511
6511,2021-Overall,Alaska,All,85 and over,6510.0,2369.0,0.3639
6512,2021-Overall,Arizona,All,85 and over,66619.0,25851.0,0.388
6513,2021-Overall,Arkansas,All,85 and over,42789.0,12345.0,0.2885
6514,2021-Overall,California,All,85 and over,352521.0,187134.0,0.5308
6515,2021-Overall,Colorado,All,85 and over,43517.0,13432.0,0.3087
6516,2021-Overall,Connecticut,All,85 and over,51508.0,18019.0,0.3498
6517,2021-Overall,Delaware,All,85 and over,16818.0,7007.0,0.4166
6518,2021-Overall,District Of Columbia,All,85 and over,7170.0,3015.0,0.4205
6519,2021-Overall,Florida,All,85 and over,288844.0,90657.0,0.3139
6520,2021-Overall,Georgia,All,85 and over,91227.0,25414.0,0.2786
6521,2021-Overall,Hawaii,All,85 and over,15237.0,7065.0,0.4637
6522,2021-Overall,Idaho,All,85 and over,19037.0,4238.0,0.2226
6523,2021-Overall,Illinois,All,85 and over,172281.0,50551.0,0.2934
6524,2021-Overall,Indiana,All,85 and over,80503.0,20838.0,0.2588
6525,2021-Overall,Iowa,All,85 and over,57579.0,13169.0,0.2287
6526,2021-Overall,Kansas,All,85 and over,48362.0,10340.0,0.2138
6527,2021-Overall,Kentucky,All,85 and over,50594.0,14842.0,0.2934
6528,2021-Overall,Louisiana,All,85 and over,44187.0,10254.0,0.2321
6529,2021-Overall,Maine,All,85 and over,21613.0,6129.0,0.2836
6530,2021-Overall,Maryland,All,85 and over,91228.0,36517.0,0.4003
6531,2021-Overall,Massachusetts,All,85 and over,107586.0,53443.0,0.4967
6532,2021-Overall,Michigan,All,85 and over,106294.0,33274.0,0.313
6533,2021-Overall,Minnesota,All,85 and over,58725.0,17636.0,0.3003
6534,2021-Overall,Mississippi,All,85 and over,40835.0,10573.0,0.2589
6535,2021-Overall,Missouri,All,85 and over,71773.0,14673.0,0.2044
6536,2021-Overall,Montana,All,85 and over,17056.0,3081.0,0.1806
6537,2021-Overall,Nebraska,All,85 and over,32438.0,6022.0,0.1856
6538,2021-Overall,Nevada,All,85 and over,22987.0,7425.0,0.323
6539,2021-Overall,New Hampshire,All,85 and over,23320.0,8667.0,0.3717
6540,2021-Overall,New Jersey,All,85 and over,132043.0,49416.0,0.3742
6541,2021-Overall,New Mexico,All,85 and over,22013.0,8814.0,0.4004
6542,2021-Overall,New York,All,85 and over,243073.0,94058.0,0.387
6543,2021-Overall,North Carolina,All,85 and over,113634.0,32611.0,0.287
6544,2021-Overall,North Dakota,All,85 and over,12457.0,1940.0,0.1557
6545,2021-Overall,Ohio,All,85 and over,122617.0,34630.0,0.2824
6546,2021-Overall,Oklahoma,All,85 and over,50138.0,14314.0,0.2855
6547,2021-Overall,Oregon,All,85 and over,36577.0,12517.0,0.3422
6548,2021-Overall,Pennsylvania,All,85 and over,153522.0,47275.0,0.3079
6549,2021-Overall,Rhode Island,All,85 and over,11616.0,5375.0,0.4627
6550,2021-Overall,South Carolina,All,85 and over,65770.0,16874.0,0.2566
6551,2021-Overall,South Dakota,All,85 and over,13414.0,2724.0,0.2031
6552,2021-Overall,Tennessee,All,85 and over,71972.0,14131.0,0.1963
6553,2021-Overall,Texas,All,85 and over,223059.0,82667.0,0.3706
6554,2021-Overall,Utah,All,85 and over,23492.0,5392.0,0.2295
6555,2021-Overall,Vermont,All,85 and over,12659.0,4698.0,0.3711
6556,2021-Overall,Virginia,All,85 and over,117699.0,35681.0,0.3032
6557,2021-Overall,Washington,All,85 and over,86410.0,26303.0,0.3044
6558,2021-Overall,West Virginia,All,85 and over,22699.0,7073.0,0.3116
6559,2021-Overall,Wisconsin,All,85 and over,60717.0,14941.0,0.2461
6560,2021-Overall,Wyoming,All,85 and over,9653.0,1887.0,0.1955
6561,2021-Overall,Alabama,All,All,372482.0,92544.0,0.2485
6562,2021-Overall,Alaska,All,All,74502.0,25054.0,0.3363
6563,2021-Overall,Arizona,All,All,591090.0,227481.0,0.3849
6564,2021-Overall,Arkansas,All,All,319792.0,83510.0,0.2611
6565,2021-Overall,California,All,All,2342270.0,1212353.0,0.5176
6566,2021-Overall,Colorado,All,All,374061.0,112275.0,0.3002
6567,2021-Overall,Connecticut,All,All,255681.0,91816.0,0.3591
6568,2021-Overall,Delaware,All,All,138508.0,59148.0,0.427
6569,2021-Overall,District Of Columbia,All,All,43792.0,20199.0,0.4612
6570,2021-Overall,Florida,All,All,1851012.0,584864.0,0.316
6571,2021-Overall,Georgia,All,All,700939.0,187086.0,0.2669
6572,2021-Overall,Hawaii,All,All,92510.0,39851.0,0.4308
6573,2021-Overall,Idaho,All,All,159023.0,34188.0,0.215
6574,2021-Overall,Illinois,All,All,1128107.0,305206.0,0.2705
6575,2021-Overall,Indiana,All,All,584879.0,143637.0,0.2456
6576,2021-Overall,Iowa,All,All,375959.0,66452.0,0.1768
6577,2021-Overall,Kansas,All,All,326844.0,61804.0,0.1891
6578,2021-Overall,Kentucky,All,All,387086.0,106091.0,0.2741
6579,2021-Overall,Louisiana,All,All,342758.0,72061.0,0.2102
6580,2021-Overall,Maine,All,All,122116.0,35689.0,0.2923
6581,2021-Overall,Maryland,All,All,641211.0,258916.0,0.4038
6582,2021-Overall,Massachusetts,All,All,700198.0,349243.0,0.4988
6583,2021-Overall,Michigan,All,All,719667.0,232118.0,0.3225
6584,2021-Overall,Minnesota,All,All,343268.0,102541.0,0.2987
6585,2021-Overall,Mississippi,All,All,325934.0,75216.0,0.2308
6586,2021-Overall,Missouri,All,All,510029.0,95281.0,0.1868
6587,2021-Overall,Montana,All,All,144309.0,26910.0,0.1865
6588,2021-Overall,Nebraska,All,All,216657.0,33594.0,0.1551
6589,2021-Overall,Nevada,All,All,216050.0,65336.0,0.3024
6590,2021-Overall,New Hampshire,All,All,167048.0,58245.0,0.3487
6591,2021-Overall,New Jersey,All,All,794238.0,301132.0,0.3791
6592,2021-Overall,New Mexico,All,All,176570.0,71341.0,0.404
6593,2021-Overall,New York,All,All,1408618.0,532607.0,0.3781
6594,2021-Overall,North Carolina,All,All,870643.0,238831.0,0.2743
6595,2021-Overall,North Dakota,All,All,82437.0,10923.0,0.1325
6596,2021-Overall,Ohio,All,All,908910.0,253585.0,0.279
6597,2021-Overall,Oklahoma,All,All,389526.0,103201.0,0.2649
6598,2021-Overall,Oregon,All,All,312301.0,111429.0,0.3568
6599,2021-Overall,Pennsylvania,All,All,1091864.0,346458.0,0.3173
6600,2021-Overall,Rhode Island,All,All,75855.0,33417.0,0.4405
6601,2021-Overall,South Carolina,All,All,570472.0,139648.0,0.2448
6602,2021-Overall,South Dakota,All,All,105632.0,17268.0,0.1635
6603,2021-Overall,Tennessee,All,All,580306.0,110089.0,0.1897
6604,2021-Overall,Texas,All,All,1687639.0,591123.0,0.3503
6605,2021-Overall,Utah,All,All,178267.0,43185.0,0.2422
6606,2021-Overall,Vermont,All,All,92333.0,32849.0,0.3558
6607,2021-Overall,Virginia,All,All,854002.0,252330.0,0.2955
6608,2021-Overall,Washington,All,All,613396.0,182392.0,0.2973
6609,2021-Overall,West Virginia,All,All,177652.0,51021.0,0.2872
6610,2021-Overall,Wisconsin,All,All,450193.0,102031.0,0.2266
6611,2021-Overall,Wyoming,All,All,85347.0,14968.0,0.1754
6612,2021-Overall,Alabama,All,All,71400.0,23712.0,0.3321
6613,2021-Overall,Alaska,All,All,9078.0,4696.0,0.5173
6614,2021-Overall,Arizona,All,All,38841.0,20618.0,0.5308
6615,2021-Overall,Arkansas,All,All,53148.0,19555.0,0.3679
6616,2021-Overall,California,All,All,284635.0,180012.0,0.6324
6617,2021-Overall,Colorado,All,All,41397.0,21261.0,0.5136
6618,2021-Overall,Connecticut,All,All,37748.0,22787.0,0.6037
6619,2021-Overall,Delaware,All,All,14147.0,8525.0,0.6026
6620,2021-Overall,District Of Columbia,All,All,7177.0,4133.0,0.5759
6621,2021-Overall,Florida,All,All,170260.0,75297.0,0.4422
6622,2021-Overall,Georgia,All,All,95336.0,35660.0,0.374
6623,2021-Overall,Hawaii,All,All,6256.0,3189.0,0.5098
6624,2021-Overall,Idaho,All,All,20642.0,7593.0,0.3678
